company,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats
Hyundai,i20 1.2 Sportz Option,229999.99999999997,60000,Petrol,Manual,2nd Owner,2011-08-02,1197,5
Chevrolet,Aveo 1.4 LS BSIV,165000.0,80000,Petrol,Manual,1st Owner,2007-07-01,998,5
Ford,Ecosport 1.5 DV5 MT Titanium,300000.0,80000,Diesel,Manual,3rd Owner,2013-08-31,993,5
Maruti,Swift Dzire VDi,270000.0,90000,Diesel,Manual,2nd Owner,2012-03-16,1197,5
Hyundai,Xcent 1.2 Kappa S,330000.0,37000,Petrol,Manual,1st Owner,2016-09-18,796,5
Maruti,Alto K10 LXI,300000.0,50000,Petrol,Manual,1st Owner,2015-10-13,1498,5
Maruti,Zen LXi - BS III,75000.0,50000,Petrol,Manual,1st Owner,2004-08-06,1186,5
Maruti,Baleno 1.2 Delta,549000.0,19493,Petrol,Manual,1st Owner,2017-03-05,796,5
Maruti,Alto LXi BSIII,105000.0,35000,Petrol,Manual,2nd Owner,2007-01-02,993,5
Honda,Amaze S i-Dtech,280000.0,60000,Diesel,Manual,2nd Owner,2014-07-21,1396,5
Hyundai,Xcent 1.2 CRDi SX,450000.0,50000,Diesel,Manual,1st Owner,2018-12-10,1498,5
Maruti,Alto LXi BSIII,75000.0,80000,Petrol,Manual,2nd Owner,2005-05-29,1197,5
Maruti,Zen LX BSII,90000.0,78527,Petrol,Manual,1st Owner,2004-05-31,1197,5
Hyundai,Creta 1.4 CRDi S,700000.0,94000,Diesel,Manual,1st Owner,2016-12-20,1798,5
Honda,City VX MT Diesel,900000.0,5000,Diesel,Manual,1st Owner,2022-01-13,999,5
Hyundai,Grand i10 Sportz,300000.0,40000,Petrol,Manual,1st Owner,2016-02-11,1197,5
Hyundai,i20 1.2 Magna,225000.0,53128,Petrol,Manual,1st Owner,2011-06-14,998,5
Skoda,Superb Elegance 1.8 TSI,377000.0,39959,Petrol,Manual,2nd Owner,2011-12-21,796,5
Renault,KWID Climber 1.0 AMT,355000.0,4768,Petrol,Automatic,2nd Owner,2018-02-12,1586,5
Hyundai,i20 1.2 Sportz,216000.0,54004,Petrol,Manual,3rd Owner,2011-12-09,796,5
Maruti,Wagon R VXI BS IV,354000.0,16570,Petrol,Manual,1st Owner,2017-09-16,1496,5
Maruti,Alto 800 VXI Optional,322000.0,7869,Petrol,Manual,3rd Owner,2019-12-03,1497,5
Maruti,SX4 Vxi BSIV,210000.0,67640,Petrol,Manual,1st Owner,2012-11-22,796,5
Maruti,Alto LXi,129000.0,8934,Petrol,Manual,1st Owner,2010-01-15,1197,5
Toyota,Etios 2014-2016 V,417000.0,20241,Petrol,Manual,1st Owner,2015-11-11,1497,5
Honda,City 1.5 S MT,231999.99999999997,67343,Petrol,Manual,1st Owner,2009-06-01,1086,5
Maruti,Alto 800 LXI,163000.0,10065,Petrol,Manual,1st Owner,2012-06-10,796,5
Maruti,Baleno Zeta,612000.0,57628,Petrol,Manual,1st Owner,2020-10-09,1197,5
Honda,City i VTEC VX,555000.0,72375,Petrol,Manual,1st Owner,2015-02-09,796,5
Hyundai,i10 Era,140000.0,19328,Petrol,Manual,1st Owner,2008-10-10,796,5
Maruti,Alto LXi BSIII,108000.0,24941,Petrol,Manual,1st Owner,2009-04-08,1197,5
Hyundai,i10 Sportz,206999.99999999997,56441,Petrol,Manual,1st Owner,2011-03-07,1197,5
Maruti,Alto 800 LXI,156000.0,89865,Petrol,Manual,1st Owner,2013-02-16,1197,7
Maruti,Alto 800 LXI,250999.99999999997,25919,Petrol,Manual,1st Owner,2017-07-06,1493,5
Maruti,Swift Dzire 1.2 Vxi BSIV,229999.99999999997,17363,Petrol,Manual,1st Owner,2010-10-12,1086,5
Maruti,Swift Dzire 1.2 Vxi BSIV,275000.0,60726,Petrol,Manual,2nd Owner,2012-02-05,1086,5
Maruti,Swift RS VXI,299000.0,54842,Petrol,Manual,2nd Owner,2013-04-02,1497,5
Mahindra,TUV 300 mHAWK100 T8,643000.0,31916,Diesel,Manual,1st Owner,2018-01-28,796,5
Hyundai,i10 Magna 1.1L,250000.0,35457,Petrol,Manual,1st Owner,2013-06-14,1248,5
Hyundai,i10 Sportz 1.1L,252000.0,34640,Petrol,Manual,1st Owner,2013-07-30,1497,5
Honda,City 1.5 V MT,254000.0,39398,Petrol,Manual,3rd Owner,2010-02-13,1086,5
Maruti,Alto LXi BSIII,113999.99999999999,42919,Petrol,Manual,1st Owner,2010-09-16,1591,5
Maruti,Swift Dzire VDI,328000.0,38359,Diesel,Manual,1st Owner,2012-04-30,1498,5
Honda,City S,290000.0,101875,Petrol,Manual,1st Owner,2011-08-06,1248,5
Hyundai,i10 Magna Optional 1.1L,161000.0,21976,Petrol,Manual,1st Owner,2008-10-17,1248,5
Hyundai,Creta 1.6 VTVT E Plus,713000.0,65531,Petrol,Manual,1st Owner,2018-07-18,998,7
Renault,Duster Petrol RXS,706000.0,5044,Petrol,Manual,1st Owner,2019-03-09,1373,5
Maruti,Swift Dzire LDI,570000.0,66906,Diesel,Manual,1st Owner,2020-07-12,2487,8
Fiat,Avventura MULTIJET Emotion,335000.0,47547,Diesel,Manual,2nd Owner,2014-08-07,1497,5
Maruti,Zen Estilo LXI BS IV,154000.0,25347,Petrol,Manual,1st Owner,2010-04-15,1196,7
Maruti,Ertiga BSIV VXI,621000.0,49712,Petrol,Manual,1st Owner,2017-04-16,2498,5
Toyota,Camry Hybrid 2.5,3390000.0,4781,Petrol,Automatic,1st Owner,2019-02-11,1196,5
Mahindra,Marazzo M2 8Str BSIV,858000.0,21716,Diesel,Manual,1st Owner,2019-03-25,1197,5
Maruti,Eeco 5 Seater AC BSIV,198000.0,55160,Petrol,Manual,1st Owner,2012-07-17,1461,5
Mahindra,Xylo E4,231000.0,50788,Diesel,Manual,3rd Owner,2010-03-22,998,5
Hyundai,Xcent 1.2 Kappa S,298000.0,94321,Petrol,Manual,1st Owner,2014-06-12,1199,6
Renault,Pulse RxL,210000.0,23907,Diesel,Manual,2nd Owner,2013-01-22,1198,5
Hyundai,Venue SX Opt Turbo BSIV,846000.0000000001,42060,Petrol,Manual,1st Owner,2019-04-28,1086,7
Hyundai,i20 1.2 Asta,553000.0,25258,Petrol,Manual,1st Owner,2017-06-22,1497,5
Tata,Tiago 1.2 Revotron XT,351000.0,31043,Petrol,Manual,1st Owner,2017-04-06,1497,5
Mahindra,KUV 100 NXT G80 K2,341000.0,39057,Petrol,Manual,1st Owner,2018-05-11,1197,5
Honda,Mobilio V i-VTEC,426000.0,55517,Petrol,Manual,1st Owner,2014-02-26,2179,5
Honda,City S,356000.0,53234,Petrol,Manual,2nd Owner,2013-05-13,1061,7
Maruti,Ritz LXI,156000.0,51007,Petrol,Manual,1st Owner,2009-07-15,2982,5
Maruti,Swift 1.3 ZXI,146000.0,53755,Petrol,Manual,1st Owner,2008-10-21,1591,5
Tata,Hexa XMA,1036999.9999999999,62144,Diesel,Automatic,1st Owner,2018-04-04,1197,5
Toyota,Fortuner 4x4 MT,1347000.0,155124,Diesel,Manual,2nd Owner,2015-03-14,1197,5
Hyundai,Creta 1.6 SX Automatic,996000.0000000001,30730,Petrol,Automatic,2nd Owner,2018-09-24,2143,5
Maruti,Swift Dzire VXI,318000.0,107488,Petrol,Manual,1st Owner,2014-07-03,998,7
Hyundai,Verna 1.6 SX,418000.0,86336,Diesel,Manual,2nd Owner,2014-11-06,1248,5
Hyundai,i20 Active 1.2 SX,551000.0,31253,Petrol,Manual,1st Owner,2017-12-20,1368,5
Mercedes-Benz,C-Class C 220 CDI Avantgarde,1589000.0,33235,Diesel,Automatic,2nd Owner,2015-11-03,1451,7
Maruti,S-Presso VXI AT 2019-2022,488000.0,2258,Petrol,Automatic,1st Owner,2021-11-08,999,5
Maruti,Ertiga VDI,496000.0,100169,Diesel,Manual,2nd Owner,2015-07-26,1368,5
Jeep,Compass 1.4 Limited Plus BSIV,1280000.0,34000,Petrol,Automatic,1st Owner,2018-08-18,799,5
MG,Hector Sharp CVT,1755999.9999999998,7000,Petrol,Automatic,1st Owner,2021-03-14,1461,5
Renault,Triber RXZ,655000.0,5900,Petrol,Manual,1st Owner,2021-03-01,1197,5
Jeep,Compass 1.4 Limited,1185000.0,27398,Petrol,Automatic,1st Owner,2017-02-08,998,5
Renault,KWID RXT,248000.0,43259,Petrol,Manual,1st Owner,2015-05-11,1968,5
Renault,Duster 85PS Diesel RxS,675000.0,15016,Diesel,Manual,1st Owner,2018-02-08,1197,5
Maruti,Swift VXi BSIV,254999.99999999997,30686,Petrol,Manual,1st Owner,2010-06-15,1582,5
Maruti,Zen Estilo LXI BS IV,185000.0,39543,Petrol,Manual,1st Owner,2010-09-18,1061,5
Skoda,New Laura Ambiente 2.0 TDI CR MT,323000.0,93913,Diesel,Manual,1st Owner,2010-05-19,1198,5
Maruti,Swift Dzire VXI 1.2 BS IV,570000.0,27729,Petrol,Manual,1st Owner,2018-12-03,1061,5
Maruti,Wagon R LX Minor,90174.0,90147,Petrol,Manual,1st Owner,2008-09-06,1197,5
Honda,Amaze S i-VTEC,525000.0,16419,Petrol,Manual,1st Owner,2018-03-05,1199,5
Maruti,Wagon R LXI Minor,98754.0,48368,Petrol,Manual,3rd Owner,2008-05-17,998,5
Hyundai,i20 Active 1.2 S,470000.0,33193,Petrol,Manual,1st Owner,2015-05-15,1496,5
Maruti,Swift VXI,415000.00000000006,39260,Petrol,Manual,1st Owner,2016-02-23,1198,5
Honda,Jazz 1.2 SV i VTEC,395000.0,55212,Petrol,Manual,1st Owner,2015-10-29,1197,5
Maruti,Alto K10 2010-2014 VXI,181000.0,81674,Petrol,Manual,1st Owner,2014-11-22,1120,8
Toyota,Etios VX,239000.0,27321,Petrol,Manual,3rd Owner,2011-02-13,796,5
Honda,Amaze E i-Vtech,319000.0,42815,Petrol,Manual,1st Owner,2015-01-10,998,5
Hyundai,Xcent 1.2 Kappa SX,381000.0,39977,Petrol,Manual,1st Owner,2016-05-21,796,5
Hyundai,Grand i10 CRDi Magna,256000.0,64669,Diesel,Manual,1st Owner,2013-10-05,814,5
Maruti,Omni E MPI STD BSIV,258000.0,12603,Petrol,Manual,1st Owner,2019-01-21,1196,5
Maruti,Wagon R VXI,190000.0,32500,Petrol,Manual,1st Owner,2013-08-13,1396,5
Maruti,Alto 800 LXI,267000.0,7169,Petrol,Manual,1st Owner,2017-12-23,1462,7
Hyundai,EON Era Plus,186000.0,10482,Petrol,Manual,2nd Owner,2012-09-03,1198,5
Ford,Figo Petrol Titanium,202999.99999999997,48111,Petrol,Manual,1st Owner,2013-11-04,1591,5
Hyundai,i20 Active 1.4 SX,392000.0,63210,Diesel,Manual,4th Owner,2015-05-28,1196,5
Maruti,Ciaz Alpha BSIV,677000.0,35289,Petrol,Manual,1st Owner,2018-07-26,1199,5
Datsun,GO Plus T Option BSIV,160000.0,27352,Petrol,Manual,3rd Owner,2014-05-05,1248,5
Hyundai,Creta 1.6 SX Option,1146000.0,25572,Petrol,Manual,1st Owner,2019-10-17,796,5
Maruti,Eeco 5 Seater AC BSIV,208000.0,67967,Petrol,Manual,3rd Owner,2013-01-17,1197,5
Honda,Jazz ZX,671000.0,10834,Petrol,Manual,1st Owner,2021-02-23,1197,5
Maruti,Swift Dzire ZDI,586000.0,56000,Diesel,Manual,1st Owner,2017-06-23,1248,5
Maruti,Alto 800 LXI,249000.00000000003,24000,Petrol,Manual,1st Owner,2017-11-26,1197,5
Maruti,Swift AMT VXI BSIV,555000.0,34000,Petrol,Automatic,1st Owner,2019-04-09,1198,5
Maruti,Swift Dzire AMT ZXI Plus,599000.0,13000,Petrol,Automatic,1st Owner,2017-07-17,998,5
Maruti,SX4 S Cross DDiS 200 Zeta,440000.00000000006,158066,Diesel,Manual,1st Owner,2015-01-01,1598,6
Maruti,Swift VXI,225000.0,22543,Petrol,Manual,3rd Owner,2011-12-27,1451,5
Honda,Brio VX,317000.0,46767,Petrol,Manual,1st Owner,2014-07-17,1197,7
Maruti,Wagon R AMT VXI Plus,378000.0,7848,Petrol,Automatic,1st Owner,2017-05-24,1497,6
Skoda,Rapid 1.6 MPI Ambition,385000.0,71245,Petrol,Manual,1st Owner,2016-02-18,1198,4
MG,Hector Plus Sharp CVT,1989000.0,1923,Petrol,Automatic,1st Owner,2022-10-21,4663,5
Hyundai,i20 Sportz 1.2,512000.0,38463,Petrol,Manual,2nd Owner,2017-04-16,2994,5
Honda,BR-V Style Edition V CVT,699000.0,28000,Petrol,Automatic,1st Owner,2016-08-18,1950,5
Mahindra,KUV 100 NXT G80 K4 Plus 6Str,349000.0,19000,Petrol,Manual,1st Owner,2017-12-30,1991,5
Mercedes-Benz,S-Class Maybach S500,11900000.0,24500,Petrol,Automatic,1st Owner,2017-07-28,1197,5
Audi,S5 3.0L TFSI Quattro,6900000.0,11400,Petrol,Automatic,1st Owner,2021-11-04,1197,5
Mercedes-Benz,GLC 220d 4MATIC,4799000.0,10400,Diesel,Automatic,1st Owner,2020-09-28,1493,5
Mercedes-Benz,GLA Class 200,1800000.0,26000,Petrol,Automatic,2nd Owner,2015-06-06,796,6
Hyundai,i20 Sportz Plus BSIV,569000.0,30000,Petrol,Manual,1st Owner,2019-10-21,1198,6
Maruti,Baleno Alpha,599000.0,24000,Petrol,Manual,1st Owner,2018-02-14,1198,5
Hyundai,Verna CRDi,125000.0,100004,Diesel,Manual,2nd Owner,2009-11-14,1248,5
Maruti,Alto STD,63046.0,25373,Petrol,Manual,2nd Owner,2008-05-14,998,5
Mahindra,KUV 100 NXT G80 K2,326000.0,25635,Petrol,Manual,1st Owner,2017-01-30,1497,5
Mahindra,KUV 100 mFALCON G80 K4,281000.0,46982,Petrol,Manual,1st Owner,2016-02-03,1497,5
Maruti,Zen Estilo VXI BSIII,112000.00000000001,18322,Petrol,Manual,1st Owner,2008-07-16,1396,5
Hyundai,Creta SX,1362000.0,17893,Petrol,Manual,1st Owner,2021-06-05,1498,5
Hyundai,Venue SX Plus Turbo DCT BSIV,984000.0,15224,Petrol,Automatic,1st Owner,2019-06-14,1198,7
Hyundai,Verna 1.4 VTVT,399000.0,90228,Petrol,Manual,1st Owner,2014-11-03,2982,5
Maruti,Swift VVT VXI,307000.0,76279,Petrol,Manual,2nd Owner,2014-07-09,995,5
Honda,BR-V i-DTEC V MT,588000.0,68861,Diesel,Manual,1st Owner,2016-08-23,1197,5
Skoda,Fabia 1.2 MPI Ambiente Petrol,144000.0,52816,Petrol,Manual,1st Owner,2011-06-12,1399,5
Toyota,Fortuner 3.0 Diesel,634000.0,314273,Diesel,Manual,2nd Owner,2009-11-08,1451,5
Chevrolet,Spark 1.0 PS,87629.0,5439,Petrol,Manual,1st Owner,2009-02-04,796,5
Hyundai,i20 1.2 Magna Executive,465000.00000000006,64164,Petrol,Manual,1st Owner,2017-11-24,1199,5
Ford,Figo Diesel ZXI,202000.0,60834,Diesel,Manual,1st Owner,2012-04-05,1968,5
MG,Hector Sharp DCT,1550000.0,14700,Petrol,Automatic,1st Owner,2019-08-11,2523,5
Maruti,Alto 800 LXI,239000.0,25000,Petrol,Manual,1st Owner,2022-05-09,1997,5
Tata,Nexon XM,800000.0,10000,Petrol,Manual,1st Owner,2022-07-06,1498,5
Audi,A3 35 TDI Premium Plus,2580000.0,39000,Diesel,Automatic,1st Owner,2020-09-28,1248,7
Mahindra,Bolero Plus AC,420000.0,80000,Diesel,Manual,1st Owner,2014-03-19,1497,5
Honda,CR-V Special Edition,2250000.0,25000,Petrol,Automatic,1st Owner,2020-01-23,2498,5
Honda,Amaze SX i-DTEC,350000.0,75656,Diesel,Manual,2nd Owner,2015-01-02,1399,5
Maruti,Vitara Brezza ZDi,850000.0,30000,Diesel,Manual,1st Owner,2019-03-13,1248,5
Ford,Ecosport 1.5 Petrol Ambiente BSIV,520000.0,60000,Petrol,Manual,1st Owner,2017-07-05,1248,5
Mahindra,Xylo E4 BS IV,180000.0,120000,Diesel,Manual,3rd Owner,2011-02-23,796,5
Ford,Figo Diesel Titanium,185000.0,100000,Diesel,Manual,2nd Owner,2013-08-26,936,5
Maruti,Swift Dzire LDI,350000.0,70000,Diesel,Manual,2nd Owner,2015-02-15,1197,5
Maruti,Swift Dzire VDI,420000.0,120000,Diesel,Manual,2nd Owner,2015-11-26,998,5
Maruti,Alto 800 LXI,175000.0,50000,Petrol,Manual,3rd Owner,2014-08-17,796,5
Chevrolet,Beat Diesel LS,120000.0,90000,Diesel,Manual,2nd Owner,2012-04-21,2523,5
Hyundai,i10 Magna,114999.99999999999,70000,Petrol,Manual,1st Owner,2008-11-24,1248,5
Maruti,Wagon R CNG LXI BSIV,500000.0,20000,Cng,Manual,1st Owner,2020-02-14,1956,5
Maruti,Alto LXi,80000.0,50000,Petrol,Manual,2nd Owner,2007-05-10,1248,5
Mahindra,Bolero DI - AC BS III,450000.0,25000,Diesel,Manual,2nd Owner,2014-01-10,1199,5
Maruti,SX4 S Cross DDiS 200 Alpha,660000.0,65000,Diesel,Manual,2nd Owner,2017-02-06,1197,7
Jeep,Compass 2.0 Limited 4X4,1500000.0,90000,Diesel,Manual,1st Owner,2018-05-15,1956,7
Maruti,Vitara Brezza VDi,810000.0,30000,Diesel,Manual,1st Owner,2019-02-02,1956,8
Chevrolet,Beat LT,175000.0,60000,Petrol,Manual,1st Owner,2011-10-15,2498,5
Maruti,Ignis Sigma,500000.0,10000,Petrol,Manual,1st Owner,2021-11-01,1196,5
MG,Hector Sharp Diesel MT BSIV,1570000.0,30000,Diesel,Manual,1st Owner,2020-12-02,796,5
MG,Hector Sharp Diesel MT BSIV,1500000.0,32000,Diesel,Manual,1st Owner,2020-11-06,1498,5
Mahindra,Thar 4X4,690000.0,10000,Diesel,Manual,2nd Owner,2014-08-09,1498,5
Maruti,Eeco 7 Seater STD 2020-2022,420000.0,110000,Petrol,Manual,1st Owner,2020-01-17,936,5
Maruti,Omni E MPI STD BSIV,120000.0,120000,Petrol,Manual,1st Owner,2013-12-27,1396,5
Maruti,Omni E 8 Str STD,85000.0,80000,Petrol,Manual,2nd Owner,2007-10-26,1120,4
Ford,Ecosport 1.5 Diesel Titanium BSIV,650000.0,53000,Diesel,Manual,1st Owner,2018-05-17,1197,6
Volkswagen,Polo 1.5 TDI Trendline,250000.0,80000,Diesel,Manual,3rd Owner,2014-10-19,1199,5
Chevrolet,Beat Diesel LT,117000.0,50000,Diesel,Manual,1st Owner,2012-05-28,796,5
Hyundai,Elite i20 2018 Diesel Asta Option,640000.0,40000,Diesel,Manual,1st Owner,2018-07-15,1462,7
Hyundai,Xcent 1.1 CRDi Base,450000.0,60000,Diesel,Manual,1st Owner,2015-08-25,1086,5
Hyundai,i20 Sportz Option 1.2,390000.0,60000,Petrol,Manual,3rd Owner,2015-12-02,1197,5
Tata,Tigor 1.2 Revotron XE,350000.0,40000,Petrol,Manual,1st Owner,2018-06-28,2956,5
Maruti,800 Std,85000.0,50000,Petrol,Manual,2nd Owner,2012-05-08,1497,5
Maruti,XL6 Zeta,1000000.0,10000,Petrol,Manual,1st Owner,2021-07-02,1598,5
Hyundai,i10 Sportz 1.1L,98000.0,80000,Petrol,Manual,3rd Owner,2009-06-25,1498,5
Hyundai,i10 Magna,200000.0,60000,Petrol,Manual,1st Owner,2011-04-29,1197,5
Tata,Sumo CX,200000.0,400000,Diesel,Manual,1st Owner,2012-08-30,799,5
Honda,City i VTEC V,650000.0,120000,Petrol,Manual,1st Owner,2017-08-16,1498,5
Volkswagen,Vento Petrol Highline,175000.0,90000,Petrol,Manual,1st Owner,2010-10-20,999,7
Hyundai,i10 Magna 1.2 iTech SE,150000.0,40000,Petrol,Manual,1st Owner,2010-11-28,1248,5
Renault,KWID RXT,250000.0,50000,Petrol,Manual,1st Owner,2018-04-27,2523,5
Nissan,Sunny XL,210000.0,100000,Petrol,Manual,3rd Owner,2012-12-22,796,7
Datsun,RediGO 1.0 T Option,215000.0,5000,Petrol,Manual,1st Owner,2018-06-25,1582,7
Nissan,Sunny XL,210000.0,100000,Petrol,Manual,3rd Owner,2012-12-30,1199,5
Maruti,SX4 S Cross Alpha DDiS 200 SH,670000.0,60000,Diesel,Manual,2nd Owner,2017-06-08,1373,5
Mahindra,Bolero ZLX,400000.0,50000,Diesel,Manual,3rd Owner,2013-09-13,1999,5
Maruti,Alto 800 CNG LXI,200000.0,50000,Cng,Manual,5th Owner,2014-09-12,1199,5
Hyundai,Creta 1.6 CRDi SX,790000.0,120000,Diesel,Manual,1st Owner,2016-05-17,1498,7
Tata,Tiago 1.2 Revotron XT,370000.0,50000,Petrol,Manual,1st Owner,2018-03-31,1197,5
Maruti,Ertiga VXI Limited Edition,900000.0,20000,Petrol,Manual,1st Owner,2020-08-26,1499,5
Mahindra,XUV700 AX7 AT,959000.0,120000,Petrol,Automatic,1st Owner,2022-04-25,2179,5
Tata,Tiago 1.2 Revotron XZ,330000.0,100000,Petrol,Manual,1st Owner,2018-09-02,2993,5
Honda,Amaze VX i-DTEC,350000.0,70000,Diesel,Manual,2nd Owner,2013-10-25,1248,5
Maruti,Baleno Alpha,525000.0,50000,Petrol,Manual,2nd Owner,2022-05-14,1396,5
Ford,Fiesta Petrol Titanium Plus,300000.0,60000,Petrol,Manual,1st Owner,2012-01-24,1399,5
Mahindra,XUV500 AT W6 2WD,700000.0,70000,Diesel,Automatic,2nd Owner,2016-01-01,1798,7
BMW,X5 xDrive 30d,1300000.0,150000,Diesel,Automatic,3rd Owner,2013-04-17,1498,5
Maruti,Swift Dzire VDI,420000.0,60000,Diesel,Manual,2nd Owner,2017-09-17,814,5
Tata,Indigo LX TDI BSIII,100000.0,40000,Diesel,Manual,1st Owner,2011-11-10,1997,5
Ford,Figo Diesel Titanium,130000.0,70000,Diesel,Manual,2nd Owner,2012-09-13,1399,5
Skoda,Superb Elegance 1.8 TSI,360000.0,80000,Petrol,Manual,2nd Owner,2010-12-20,1461,5
Ford,Ecosport 1.5 DV5 MT Titanium,425000.0,120000,Diesel,Manual,2nd Owner,2014-06-23,796,5
Hyundai,EON Era,180000.0,110000,Petrol,Manual,1st Owner,2013-09-25,1582,5
Mahindra,Scorpio 1.99 S10,900000.0,80000,Diesel,Manual,1st Owner,2016-01-22,1248,7
Ford,Ikon 1.4 TDCi DuraTorq,110000.00000000001,60000,Diesel,Manual,2nd Owner,2009-09-09,998,5
Renault,Duster 110PS Diesel RxZ,390000.0,72310,Diesel,Manual,2nd Owner,2014-12-02,1248,5
Maruti,Alto 800 VXI,420000.0,5000,Petrol,Manual,1st Owner,2022-08-17,2179,5
Hyundai,Verna 1.6 SX,400000.0,70000,Diesel,Manual,3rd Owner,2013-06-14,1298,5
Maruti,Swift Dzire VDI,390000.0,90000,Diesel,Manual,1st Owner,2015-11-08,998,7
Maruti,Wagon R VXI Optional,350000.0,90000,Petrol,Manual,1st Owner,2016-02-01,1298,5
Tata,Zest Quadrajet 1.3 75PS XE,610000.0,60000,Diesel,Manual,1st Owner,2019-07-31,1995,5
Tata,Safari Storme VX 4WD Varicor 400,1200000.0,18000,Diesel,Manual,1st Owner,2018-07-15,2523,5
Maruti,Swift VXI BSIII,125000.0,105000,Petrol,Manual,3rd Owner,2010-09-10,1197,5
Maruti,Wagon R LXI CNG Optional,290000.0,60000,Cng,Manual,3rd Owner,2015-10-20,998,5
Maruti,Swift 1.3 ZXI,200000.0,100000,Petrol,Manual,1st Owner,2010-12-23,998,5
BMW,3 Series 320d,400000.0,120000,Diesel,Automatic,1st Owner,2009-02-13,796,5
Mahindra,Bolero SLE,300000.0,100000,Diesel,Manual,1st Owner,2010-08-05,1396,5
Maruti,Swift Dzire VXI,300000.0,60000,Petrol,Manual,2nd Owner,2012-05-21,1061,5
Maruti,Wagon R LXI,229999.99999999997,70600,Petrol,Manual,1st Owner,2013-10-21,1499,5
Maruti,Wagon R VXI,478000.0,25000,Petrol,Manual,1st Owner,2020-03-26,1086,5
Maruti,Alto 800 LXI,250000.0,30000,Petrol,Manual,1st Owner,2016-05-14,1248,5
Hyundai,i20 Sportz Option 1.4 CRDi,420000.0,90000,Diesel,Manual,1st Owner,2015-05-08,1582,5
Maruti,Zen Estilo 1.1 VXI BSIII,102000.0,37200,Petrol,Manual,1st Owner,2007-02-02,1582,5
Ford,Ecosport 1.5 Ti VCT MT Ambiente,595000.0,90000,Petrol,Manual,1st Owner,2015-02-13,1197,5
Hyundai,Santro Xing GL Plus,130000.0,60000,Petrol,Manual,2nd Owner,2011-06-05,1497,5
Maruti,SX4 VDI,200000.0,146000,Diesel,Manual,4th Owner,2012-04-12,1498,5
Hyundai,Verna 1.6 CRDi EX MT,395000.0,80000,Diesel,Manual,2nd Owner,2013-11-10,796,5
Hyundai,Verna 1.6 SX,600000.0,80000,Diesel,Manual,2nd Owner,2014-09-08,1197,5
Maruti,Swift Dzire LXI,600000.0,25000,Petrol,Manual,1st Owner,2018-08-17,1451,5
Honda,City S,250000.0,60000,Petrol,Manual,2nd Owner,2009-07-07,1498,5
Honda,City i DTEC V,459999.99999999994,110000,Diesel,Manual,2nd Owner,2014-02-08,1248,5
Maruti,Alto 800 VXI,300000.0,20000,Petrol,Manual,1st Owner,2017-06-13,796,5
Maruti,Baleno 1.2 Delta,538000.0,30000,Petrol,Manual,1st Owner,2018-09-11,2143,5
MG,Hector Sharp DCT,1600000.0,50000,Petrol,Automatic,1st Owner,2019-01-03,1248,5
Nissan,Sunny XL,275000.0,60000,Petrol,Manual,1st Owner,2012-12-03,1396,5
Maruti,Ritz VDi,300000.0,64000,Diesel,Manual,2nd Owner,2011-08-28,1396,7
Maruti,Alto 800 LXI,380000.0,20000,Petrol,Manual,1st Owner,2021-03-20,1498,5
Mercedes-Benz,C-Class 250 CDI Classic,710000.0,70000,Diesel,Automatic,2nd Owner,2011-12-10,1396,7
Maruti,Swift Dzire VDI,509999.99999999994,34000,Diesel,Manual,1st Owner,2015-07-13,2179,7
Hyundai,Verna 1.4 VTVT,350000.0,60000,Petrol,Manual,3rd Owner,2012-06-08,1199,5
Hyundai,Verna 1.4 VTVT,350000.0,60000,Petrol,Manual,3rd Owner,2012-08-31,999,5
Ford,Aspire 1.5 TDCi Trend,400000.0,90000,Diesel,Manual,1st Owner,2017-08-17,1248,5
Hyundai,i20 Sportz Option 1.4 CRDi,550000.0,70000,Diesel,Manual,2nd Owner,2017-01-16,1298,5
Mahindra,XUV500 W6 2WD,400000.0,90000,Diesel,Manual,3rd Owner,2013-04-17,998,5
Tata,Tiago 1.2 Revotron XZ,395000.0,95105,Petrol,Manual,1st Owner,2019-04-22,1198,5
Renault,Triber RXZ EASY-R AMT,650000.0,20000,Petrol,Automatic,1st Owner,2020-06-02,1451,7
Maruti,Ertiga SHVS VDI,550000.0,100000,Diesel,Manual,2nd Owner,2016-04-28,796,5
Maruti,Swift Dzire VXi,199000.0,90000,Petrol,Manual,4th Owner,2009-03-26,1956,5
Maruti,Alto K10 2010-2014 VXI,165000.0,60000,Petrol,Manual,1st Owner,2012-04-22,2477,7
Honda,Brio V MT,260000.0,25000,Petrol,Manual,1st Owner,2012-11-20,1956,5
MG,Hector Sharp DCT,1450000.0,35000,Petrol,Automatic,3rd Owner,2019-11-10,814,5
Maruti,Alto LXi,90000.0,100000,Petrol,Manual,1st Owner,2007-02-20,1248,5
Jeep,Compass 2.0 Longitude BSIV,1300000.0,80000,Diesel,Manual,1st Owner,2018-01-02,998,5
Mitsubishi,Pajero Sport 4X4,650000.0,120000,Diesel,Manual,2nd Owner,2013-11-09,998,4
Tata,Harrier XZ BSIV,1400000.0,90000,Diesel,Manual,1st Owner,2019-04-08,1497,4
Hyundai,EON LPG Era Plus,260000.0,162000,Lpg,Manual,1st Owner,2016-08-26,1248,5
